OLD OI,Lot,Top-3,O-Cost,Cost,O-Avg,Symbol,D.QTY,QTY,% Top-3,% O-Cost,% Cost,% Avg,Current,Diff
7211,400,1730.240814718956,1712.5904579696282,1713.809719934102,1753.5783931357257,MCX,0.0019414782970461795,14.0,0.020147013632149286,0.0007119401832469319,0.02992763984782978,0.006570340344848459,1765.1,7.099999999999909,False
4237,400,1393.1188618323692,1391.24637406987,1396.6116419656782,1465.4856988667027,METROPOLIS,0.002124144441822044,9.0,0.02080306208008107,0.0038564469930031614,0.018250140030658602,-0.02960499641876687,1422.1,2.099999999999909,False
8040,800,933.2579459674217,930.2820358140716,930.8947123631884,942.8417533432392,MFSL,0.003855721393034826,31.0,-0.0034909383643602666,0.0006585922607660438,-0.0009611316417482888,-0.013620263737476037,930,0.25,False
3071,800,1042.1135573220718,1035.6292409743367,1035.8251716584525,1041.8391188251,MGL,0.0026050146532074245,8.0,-0.021795664361606622,0.00018918998842822385,-0.015857088732603702,-0.021537988370416598,1019.4,2.3500000000000227,False
11095,7100,98.57797968730615,98.56307709492367,98.55908206277613,98.42493365993059,MOTHERSON,0.000540784136998648,6.0,-0.026658891728580995,-4.053274578365208e-05,-0.02647226423146168,-0.02514539322405605,95.95,0.10000000000000853,False
9434,275,2390.7620706938114,2425.970056428339,2428.820295340581,2482.44705238307,MPHASIS,0.002331990672037312,22.0,0.035715778810816015,0.001174886270623872,0.019486705027216552,-0.0025366310943167945,2476.15,7.700000000000273,False
3802,10,109535.61049254576,108992.75708273135,109132.33607720696,110442.4528301887,MRF,0.0021041557075223566,8.0,-0.009533068632660149,0.00128062632978137,-0.005873017111569254,-0.017665786843656578,108491.4,128.14999999999418,False
11844,550,1271.7836018869289,1269.6558755929386,1270.5184211761396,1291.0757575757575,MUTHOOTFIN,0.0012664640324214793,15.0,0.0034726018691533913,0.0006793538310513559,0.004471858675296468,-0.011521986597974352,1276.2,1.7000000000000455,False
8312,7500,100.2131669607596,97.22865385905665,97.23460101088588,98.04040404040406,NATIONALUM,0.0015640038498556303,13.0,-0.06748780789861517,6.116665811144212e-05,-0.03892236890509969,-0.046821553678137354,93.45,0.29999999999999716,False
10704,150,4391.972354489382,4388.153084620824,4389.3501834824565,4419.728113104948,NAUKRI,0.0028961136023916293,31.0,0.005243121689297373,0.0002728024384171239,0.005843647794169219,-0.0010697746521846634,4415,3.550000000000182,False
3969,150,4649.510019934949,4603.155438203446,4598.741379310345,4533.222486144101,NAVINFLUOR,0.0002519526329050139,1.0,-0.035597303635290296,-0.0009589202346864911,-0.024950604925635635,-0.010858166854715509,4484,-7.649999999999636,False
8543,40,22104.387530898104,22139.926289926287,22163.70868338253,22453.388200085505,NESTLEIND,0.0010534940887276132,9.0,0.017481256540664493,0.0010741857558516318,0.014757968591362546,0.0016661984187469824,22490.8,7.799999999999272,False
217066,50,19866.829833503067,19672.213098818662,19713.937862922012,20151.983701769394,NIFTY,0.006182451420305345,1342.0,-0.005767393915552716,0.0021210000061383863,0.0019434035627172005,-0.019835948047848804,19752.25,1.5999999999985448,False
24908,4500,138.1163735378289,132.79464158555695,134.3781528474995,148.7058543172611,NMDC,0.0022482736470210373,56.0,0.037530861326527325,0.011924511735078833,0.06639358380395033,-0.036352666423796615,143.3,0.35000000000002274,False
25245,3000,236.4485424444696,232.0146333832887,232.24720986213435,238.42732636095468,NTPC,0.002772826302238067,70.0,0.0033895643730542956,0.0010024215949407005,0.021540797587344025,-0.004937883500703808,237.25,0.44999999999998863,False
9577,700,1124.1245154580695,1137.278696082784,1138.9944976677932,1163.542417394491,OBEROIRLTY,0.0020883366398663466,20.0,0.008028901085083813,0.0015086905179169975,-0.0051312782280865474,-0.026120592545777824,1133.15,0.3500000000001364,False
1791,200,4337.687991021325,4238.696797730036,4239.925583530029,4280.344444444444,OFSS,0.0016750418760469012,3.0,-0.02227868653101782,0.0002898970741787307,0.00026519721816317454,-0.009180206162016926,4241.05,-0.75,False
16601,3850,184.60280435621988,181.25027698512326,182.0967218102691,187.31671895551494,ONGC,0.0027709174146135773,46.0,0.00675610345210931,0.004670033277881824,0.020611453915362277,-0.007830155064072385,185.85,0.19999999999998863,False
10937,15,41198.008453327595,40760.32656663724,40728.48487581935,40363.25459317585,PAGEIND,0.0016457895218067113,18.0,-0.04155197101983519,-0.0007811932214486786,-0.0305028502682388,-0.02173027428080935,39486.15,61.150000000001455,False
14814,750,1081.7393048295917,1078.4334848146218,1077.253296507484,1066.9820618111087,PEL,0.0028351559335763467,42.0,-0.025181025324657803,-0.0010943542868020629,-0.021121584479018546,-0.011698473908662974,1054.5,3.5499999999999545,False
6059,175,5552.266824085005,5572.836880948817,5590.952986935453,5901.357753357752,PERSISTENT,0.0062716619904274636,38.0,0.03471252049324133,0.0032507870539987835,0.02755290796122118,-0.02649521684544331,5745,29.949999999999818,False
6841,3000,238.94032199841166,234.79111084839053,235.0850565153291,242.0075792730085,PETRONET,0.00204648443210057,14.0,0.006945993826857591,0.0012519454670852582,0.023459353675725016,-0.005816261115610019,240.6,0.5999999999999943,False
9517,7750,286.3991910772622,279.5820940889748,279.6080222703775,280.0873351442063,PFC,0.00830093516864558,79.0,-0.18330774915875866,9.273906287578893e-05,-0.16347178417570005,-0.164903333170799,233.9,0.8499999999999943,False
10663,250,2570.802242531296,2533.9468342194295,2529.918295594679,2481.722448979592,PIDILITIND,0.001031604614086092,11.0,-0.025401503643857633,-0.0015898276042526178,-0.009651811932898503,0.009581067790310082,2505.5,1.599999999999909,False
10265,250,3716.19121398205,3683.793712271887,3683.2708515946338,3668.3310069790627,PIIND,0.000974184120798831,10.0,-0.06813191232717691,-0.00014193538457694648,-0.05980305561815249,-0.05597395834465783,3463,7.400000000000091,False
15275,16000,66.90423441074819,66.24807122157252,66.95130654649044,73.28166049953747,PNB,0.0029459901800327334,45.0,0.13595201663036405,0.01061518187549784,0.13515335129757652,0.037094403728470254,76,0.20000000000000284,False
5795,300,5043.384406671455,5101.883292431148,5104.567043840101,5137.985060147457,POLYCAB,0.014667817083692839,85.0,0.01837369231779484,0.000526031517211382,0.006167605575460279,-0.00037661848464026954,5136.05,0.3500000000003638,False
19147,3600,261.3811731340456,240.20392022444807,237.86244716189026,194.94143473269415,POWERGRID,0.005797252833342038,111.0,-0.2380859049176094,-0.009747855323801222,-0.1627514036948522,0.021588869873029756,199.15,-0.09999999999999432,False
11455,407,1837.9173777751623,1799.462528824918,1799.1237137547155,1783.3602318896435,PVRINOX,0.0013094718463553033,15.0,-0.07008877511735515,-0.00018828681607716057,-0.050037533865216456,-0.041640623448778856,1709.1,1.099999999999909,False
4048,850,884.4458225391841,880.5874683641383,881.2595852729581,896.0209898937549,RAMCOCEM,0.001976284584980237,8.0,-0.023625893193993067,0.0007632596794369603,-0.02009576470872981,-0.036239095132810595,863.55,1.5,False
9683,5000,233.3336790665204,233.06572936475715,232.76557249626308,228.6020746887967,RBLBANK,0.010533925436331715,102.0,-0.002930048800736947,-0.0012878635967294586,-0.0004965188581095919,0.017707299099161154,232.65,0.5999999999999943,True
7821,8000,255.4631505506913,250.40057750871065,250.37937456254375,246.87707703927495,RECLTD,0.006009461705664237,47.0,0.03008985614065457,-8.467610729121183e-05,0.051005101597400876,0.06591508274434169,263.15,0.7999999999999545,False
170064,250,2440.5623944814147,2461.3045179458713,2461.302685552666,2461.2587877559295,RELIANCE,0.0020933295700442185,356.0,-0.026863642015325644,-7.444804948124717e-07,-0.03506382455893975,-0.035046614433655934,2375,-2.400000000000091,False
15513,8000,99.25851884147175,94.7321472414789,94.75809220997088,98.32952286282307,SAIL,0.0025140204989363758,39.0,-0.04894812957295293,0.00027387712880453145,-0.0037790145582225756,-0.03996279803274381,94.4,0.30000000000001137,False
11576,800,830.5201990832591,836.7686113421294,836.5658532455712,833.2975543478261,SBICARD,0.002591568762957844,30.0,-0.028440246377308364,-0.00024231082979188386,-0.03546146801292277,-0.03167842532369603,806.9,0.5499999999999545,False
11428,750,1325.489809948329,1324.7069133820687,1325.8107608748699,1355.5688109161792,SBILIFE,0.001487574378718936,17.0,0.004157097255908659,0.0008332767660908115,0.0039140119225657,-0.018124355413263078,1331,0.2999999999999545,False
51557,1500,578.846393827341,579.128282350053,580.6823481026317,600.9826490293764,SBIN,0.007797195337199604,402.0,0.03239824307906612,0.002683456843572623,0.029134090183120548,-0.005628530265956159,597.6,1.25,True
6853,25,25119.771152296533,25027.90570342206,25092.916545844695,26419.565487274984,SHREECEM,0.002188822413541515,15.0,0.04859036494812479,0.002597534256082229,0.04971257334221176,-0.0029983645004736906,26340.35,48.04999999999927,False
11964,600,1903.514591572344,1909.4759574606903,1909.9308405818929,1921.413043478261,SHRIRAMFIN,0.0020060180541624875,24.0,0.008555441865146864,0.00023822406321757558,0.005167286274669646,-0.0008395089664536691,1919.8,5.4500000000000455,False
5797,275,3921.7781705700404,3894.806404133248,3892.762032551677,3832.372348148746,SIEMENS,0.0005175090564084871,3.0,-0.04507602492579157,-0.0005248968419590282,-0.037958146764707296,-0.022798501870767263,3745,4.449999999999818,False
8565,375,2392.0505123860244,2396.101332846449,2396.7448538897306,2404.3082975679545,SRF,0.0015178050204319906,13.0,-0.03306807777529886,0.00026857004520630266,-0.034961941715964576,-0.0379977466535248,2312.95,4.949999999999818,False
36127,700,1125.9008010616974,1130.5454016481096,1131.2727190448534,1148.367030123822,SUNPHARMA,0.0014947269355329808,54.0,0.006260941400570483,0.000643333205091494,0.0014826495211188496,-0.013425176550183202,1132.95,-0.4500000000000455,False
5310,1500,608.2881828769536,609.1552012517536,609.0661711006782,606.4716981132076,SUNTV,0.002071563088512241,11.0,-0.029654008387340933,-0.0001461534776236243,-0.030893475936570877,-0.026747658899293855,590.25,1.25,False
4061,1000,823.5937747296229,811.8026872814283,813.0184674631306,836.6300268096514,SYNGENE,0.008864811622753016,36.0,-0.05699870029376317,0.0014976301516981573,-0.044732646204964456,-0.07169241467267826,776.65,-1.4500000000000455,False
14457,550,1056.8702211173277,1059.4811938070698,1060.0542610364485,1072.548792360113,TATACHEM,0.0006917064397869544,10.0,-0.021639573772027732,0.0005408941968280455,-0.024578233392481608,-0.03594129482472083,1034,1,False
11683,500,1866.7759224346887,1856.976559350342,1859.9100573487542,1922.3869978534192,TATACOMM,0.011127278952323889,130.0,0.008717745589993602,0.0015797173010295821,0.012441431003513706,-0.020462580061841772,1883.05,-8.850000000000136,False
11046,900,871.5825519568656,860.4644214681686,863.1193163467497,888.6215260419559,TATACONSUM,0.0032590983161325366,36.0,0.003289932820128745,0.0030854208638297744,0.013127598280627982,-0.015947763616618454,874.45,1.5,False
44156,1425,619.174307115574,617.7073858623937,618.1410127887824,627.9604167164845,TATAMOTORS,0.002128816015943473,94.0,0.014253971430986029,0.0007019940773142742,0.015949414465702815,6.303467935527121e-05,628,1.25,False
25319,3375,265.38343159429706,258.31652177978833,258.5100710710033,266.12632702250187,TATAPOWER,0.0024882499308819463,63.0,-0.030459443325966704,0.0007492718231162579,-0.004680943632060471,-0.03316592958409396,257.3,1.0,False
39643,5500,127.75890465389647,126.43405099622943,127.03538371242975,132.77813022665666,TATASTEEL,0.0037333198799283608,148.0,-0.006722855492720946,0.004756097834896163,-0.0010657165623729776,-0.04427031934116325,126.9,0.05000000000001137,False
56707,175,3463.4901408713317,3451.4184287507805,3459.3310684697094,3578.187035507845,TCS,0.0011286084610365563,64.0,0.035487284250720334,0.0022925761921578397,0.03673222626434008,0.0022952865265718292,3586.4,4.650000000000091,False
20638,600,1229.4315871602985,1238.5329386365465,1242.4691487669054,1281.9943080004216,TECHM,0.006977420292664018,144.0,0.05182753843739801,0.0031781230902846085,0.04079043031643334,0.008701826466748108,1293.15,5.800000000000182,False
13487,375,3196.604457271124,3140.945905409459,3151.3158181807034,3269.543699650403,TITAN,0.006895529027952843,93.0,0.023414076946126145,0.0033015254269055947,0.038121911211251254,0.0005830478270715601,3271.45,-5.25,False
4634,500,1876.6908560488648,1890.011026660891,1888.6200112633755,1860.1803542673106,TORNTPHARM,0.0,0.0,-0.004737517647197064,-0.0007359826889333176,-0.011023928126996933,0.004096186541917657,1867.8,0.0,False
8516,400,2065.1772342503664,2054.205016188934,2054.6818536630158,2067.5788795878943,TRENT,0.003992484734617191,34.0,0.0023837013443644846,0.00023212749960381366,0.007503909332482398,0.0012193587567542183,2070.1,1.25,False
9411,700,1415.763099487118,1428.6642901435384,1429.7567941940792,1463.8416086915088,TVSMOTOR,0.0031877590054191903,30.0,0.053883944665967035,0.0007647031273043482,0.043569092351146296,0.019270111698564126,1492.05,4.7999999999999545,False
5261,400,1594.373839625144,1592.3762934220251,1594.0825045524582,1624.9448529411766,UBL,0.0009503896597605018,5.0,-0.012308179636061888,0.0010714873974708697,-0.012127668735619077,-0.030890188581060508,1574.75,2.2000000000000455,False
13860,100,8483.786016860295,8431.97451756923,8446.41572062146,8673.735699276209,ULTRACEMCO,0.0012987012987012987,18.0,-0.026006787113891483,0.0017126715720191582,-0.02169745448048781,-0.04733666248447841,8263.15,-3.7000000000007276,False
26567,1300,610.2948472606138,604.1852799366644,607.4187811724076,628.4275968888485,UPL,0.0003764068204915873,10.0,0.023357812708680478,0.0053518371650534005,0.028203307764910614,-0.0061703160523906295,624.55,1.0499999999999545,False
27867,2000,238.20784447089503,237.70135146078337,237.68600339873322,237.36865116279068,VEDL,0.007176947644166935,200.0,-0.056496227069211175,-6.456867811575452e-05,-0.05442475877316285,-0.053160563119755186,224.75,0.15000000000000568,False
11722,600,876.185814902348,870.5373149404693,871.1319684367669,891.182437435214,VOLTAS,0.00349769663879884,41.0,-0.012081700847357173,0.0006830878884706682,-0.006350321922743701,-0.02870617323747888,865.6,1.6000000000000227,False
24263,1500,418.63267163163795,422.6573284166884,423.78881860039013,440.318869165023,WIPRO,0.004203931912789021,102.0,0.012223910638453172,0.00267708639511913,-9.159892542312087e-05,-0.037629250811900355,423.75,0.14999999999997726,False
32222,3000,277.0278919608836,273.0783806341317,273.2435769216523,275.1011792617403,ZEEL,9.310409037303705e-05,3.0,-0.044681031477622445,0.0006049409225914354,-0.03145024310714668,-0.03799031065510892,264.65,0.44999999999998863,False
3931,1800,634.6572968810166,636.0665380478773,636.4920739796855,643.927637314734,ZYDUSLIFE,0.00839481048079369,33.0,-0.03640909352902107,0.0006690116620726593,-0.039186778593697985,-0.05028148418936211,611.55,0.6499999999999773,False

OLD OI,Lot,Top-3,O-Cost,Cost,O-Avg,Symbol,D.QTY,QTY,% Top-3,% O-Cost,% Cost,% Avg,Current,Diff
12949,1000,503.67126411003954,499.7698545965645,501.57405253239654,527.6203986353025,AARTIIND,0.001930651015522434,25.0,-0.0015312847188182356,0.003610057547965619,0.002643572690630361,-0.04685262112541936,502.9,1.8999999999999773,False
5176,250,4547.693717051249,4429.340053920993,4427.058376354456,4358.155752212389,ABB,0.00231839258114374,12.0,-0.06385516156517726,-0.0005151281090999356,-0.0383456376498579,-0.02314184208794981,4257.3,5.300000000000182,False
2033,40,23140.26792750197,23147.68667824361,23142.651411657556,23086.426592797783,ABBOTINDIA,0.0014756517461878996,3.0,-0.018241704410011817,-0.00021752785304392843,-0.018342816650806157,-0.01595208298336963,22718.15,53.150000000001455,False
6702,5400,185.30002516413882,185.32975070513834,185.1578356900354,182.29854636104636,ABCAPITAL,0.002536556251865115,17.0,-0.03831637452747037,-0.0009276169338643221,-0.037577862498259146,-0.022482605829061912,178.2,0.9499999999999886,False
10590,2600,228.03303449444317,224.20201440350698,224.29254468736096,226.53055958716334,ABFRL,0.0033994334277620396,36.0,-0.05342662093434563,0.00040378889589746513,-0.03764077267538669,-0.04714842715538223,215.85,0.44999999999998863,False
19088,300,1995.1180119948026,2020.9353718901277,2022.2299485459716,2058.032786885246,ACC,0.0008906119027661357,17.0,-0.0036178371161040435,0.0006405829072273243,-0.016976283320626097,-0.034077584833519185,1987.9,2.6000000000001364,False
32120,300,2515.3913236777757,2525.656814299098,2525.6961309135227,2526.9340016708443,ADANIENT,0.0011519302615193025,37.0,-0.013254925133886094,1.5566887077407474e-05,-0.01728083215526646,-0.017762237415447402,2482.05,0.900000000000091,False
59957,800,833.8246484047019,830.1395655337586,831.3447281431668,852.5283754023378,ADANIPORTS,0.0013509681938722751,81.0,-0.001468712165135526,0.0014517590287763957,0.0015099294123593395,-0.023375615378119115,832.6,2.0,False
3950,200,3722.803387334315,3709.7394465147536,3710.7303754266213,3716.7918535127055,ALKEM,0.0037974683544303796,15.0,-0.02627143503389432,0.0002671155012783186,-0.023103369620802734,-0.024696527847249208,3625,-2.300000000000182,False
37094,1800,439.1651190838309,443.4045783551912,443.4546684722521,445.1419063383682,AMBUJACEM,0.0023453927858952933,87.0,-0.03567022607922705,0.00011296707229932827,-0.0449982149043509,-0.048617993566117776,423.5,0.44999999999998863,False
18446,125,4918.579198789197,4964.4021814634725,4972.962705149193,5088.114512922466,APOLLOHOSP,0.00048791065813726553,9.0,0.01452061628455317,0.0017243815816705898,0.0034259848426302325,-0.019283078765873114,4990,-0.1000000000003638,False
5577,1700,387.5203038174465,389.1186787655263,388.8652253300419,385.0765045902754,APOLLOTYRE,0.0035861574323112783,20.0,-0.04663059880846684,-0.000651352528972601,-0.049927903204930686,-0.040580259776955646,369.45,0.8999999999999773,False
16898,5000,184.6850142100008,185.07531817430524,184.9470344479264,180.44770186335404,ASHOKLEY,0.004793466682447627,81.0,-0.028074904897833427,-0.0006931433518218833,-0.029451861524495346,-0.005251947536974998,179.5,0.15000000000000568,False
25747,200,3274.4752290464885,3263.3290942578283,3261.464950619643,3245.2752992383025,ASIANPAINT,0.002019652775080592,52.0,-0.01100183282100413,-0.0005712398548664778,-0.007056629756291101,-0.0021031495355431536,3238.45,0.75,False
10402,367,1956.6429335295047,1944.2635556707753,1943.027574935122,1916.0720425615298,ASTRAL,0.004518361853489713,47.0,-0.04019278744315606,-0.0006357063742970486,-0.03346713951668608,-0.019869838772154196,1878,-0.849999999999909,False
4293,75,7106.066091349188,7195.176230702009,7200.7920633008,7356.6281755196305,ATUL,0.002562310738411367,11.0,-0.0033444793566050047,0.000780499659595257,-0.016455420773042507,-0.03728993350955288,7082.3,8.25,False
12160,1000,721.3100635492744,722.284094290343,723.0923929202986,737.4443792192545,AUBANK,0.009375,114.0,0.041161128828056844,0.001119086847329509,0.03859480109726096,0.018381889079006945,751,2,False
12514,1100,871.5927160694603,856.8542290890393,858.6464735883793,895.002141196623,AUROPHARMA,0.003835704011507112,48.0,-0.012497484052622741,0.0020916562450130974,0.0023915854484777904,-0.03832632305299384,860.7,-0.39999999999997726,False
62789,625,996.4122294477336,990.7974989106448,992.8179118015323,1018.7248841646224,AXISBANK,0.003981589131854306,250.0,0.026583144776281376,0.0020391784326352575,0.0302997033402447,0.004098374252241111,1022.9,2.5,False
8918,250,4693.174817313097,4716.723243608237,4723.116741240048,4836.511703864997,BAJAJ-AUTO,0.008970621215519175,80.0,0.08574689807044023,0.0013554956060810753,0.07886386874743163,0.05356924825137061,5095.6,13.200000000000728,False
20549,500,1525.189019207887,1522.1096506929882,1523.4620972293797,1555.6524650030433,BAJAJFINSV,0.0035038201372329554,72.0,0.01521842899457001,0.0008885342365286772,0.016369230856463947,-0.004662008492384583,1548.4,2.2000000000000455,False
33007,125,7307.980069879469,7311.10158013544,7319.690996655863,7481.196624904117,BAJFINANCE,0.0032720332050777106,108.0,0.03179673834610827,0.0011748457364840037,0.030145945156011267,0.007906940301364088,7540.35,5.150000000000546,False
5833,300,2413.3489596183895,2393.5169333829544,2404.3310528316224,2480.2984749455336,BALKRISIND,0.002400137150694325,14.0,0.043819208142336905,0.004518087713456644,0.04773425316501741,0.01564389344525093,2519.1,3.599999999999909,False
7485,1600,422.8281793108659,402.8439737548699,412.2094423599304,439.1968823484791,BALRAMCHIN,0.0006680026720106881,5.0,-0.013429046569508041,0.02324837707702523,0.011985551839338074,-0.05019817588547023,417.15,0.19999999999998863,False
30807,2500,238.86693485653325,236.85884983641984,237.1378651488852,239.55711125569292,BANDHANBNK,0.007433375531535041,229.0,0.04660781179342977,0.0011779813701622538,0.05423905981037406,0.04359248068057055,250,0.75,False
17388,5850,202.7488846929355,197.02737825125573,198.60512208367825,212.0822310468087,BANKBARODA,0.021681619507706463,377.0,0.05327336484944359,0.008007739058530926,0.07524920686599934,0.0069207540204882755,213.55,0.950000000000017,True
107764,15,44986.71124582506,44961.84134842204,45022.796110183954,46050.6435590109,BANKNIFTY,0.025370253516944434,2734.0,-2.4701646203748022e-05,0.0013556998542288699,-0.0008261617091245379,-0.023127658523297737,44985.6,97.75,True
3833,375,1699.5460992907801,1697.3272016351195,1695.6602977772156,1664.4754779717373,BATAINDIA,0.0020871380120010435,8.0,-0.027975763240915393,-0.0009820757343063132,-0.02574825738059001,-0.007495140743640997,1652,4,False
12592,5700,138.28144393453644,137.94718506491014,137.91889589768283,137.33202200334583,BEL,0.001826556543837357,23.0,-0.01794488012224666,-0.00020507245011199395,-0.015363347305613244,-0.011155606543887418,135.8,0.15000000000000568,False
7533,1320,705.067338469635,704.1344263546656,703.8770524258431,701.9389148401006,BERGEPAINT,0.009425195805124121,71.0,-0.15915832764740648,-0.00036551817265199335,-0.15773642860382966,-0.15541083780053802,592.85,1.8000000000000682,False
8651,1000,1068.118335075797,1072.8947736216853,1075.5338955673064,1107.8924464487036,BHARATFORG,0.003698994335914923,32.0,0.04122358307900268,0.002459814336416659,0.03404458435350374,0.0038429303899885597,1112.15,-0.14999999999986358,False
44918,950,865.2201427024538,873.5128053740702,875.6113201842672,912.4780928536438,BHARTIARTL,0.001959125517609867,88.0,0.059788087151983874,0.0024023858577532147,0.04721122130654195,0.004900837818879542,916.95,0.25,False
7391,10500,130.0119069065205,129.45374108339428,129.60288154703983,130.9034826946291,BHEL,0.00013529968881071573,1.0,-0.03739585875020074,0.0011520753467408474,-0.03435788999354643,-0.043952097959462165,125.15,0.9000000000000057,False
11456,2500,269.25810188232197,266.24628928747734,266.780193980448,274.5329749103942,BIOCON,0.0026187150837988825,30.0,-0.013214465442072491,0.002005303789958929,-0.004049003654773547,-0.03217454993622261,265.7,0.5500000000000114,False
2052,50,19145.776187636657,18975.824939215006,19027.611731843575,19576.963890935887,BOSCHLTD,0.00682261208576998,14.0,0.005446308958248304,0.0027290930852522538,0.011690288370986849,-0.016698906569840934,19250.05,79.75,False
14874,1800,353.40996711943103,354.6202160729756,354.98430869420986,359.5127928841562,BPCL,0.0002689256420599704,4.0,0.00916791596733324,0.001026711407674864,0.004692295588831158,-0.007962979178542643,356.65,0.5499999999999545,False
10201,200,4570.371495995423,4549.8404316779515,4553.247245398382,4591.738903394256,BRITANNIA,0.002254680913635918,23.0,-0.010441491689950651,0.0007487765277899984,-0.006719873476957472,-0.0150463484200257,4522.65,10.299999999999272,False
4235,2000,507.73880733944947,507.234433150899,507.25554223250873,507.4292331446217,BSOFT,0.0023612750885478157,10.0,-0.04448903060574551,4.161602649606156e-05,-0.04357871012156694,-0.0439060891438077,485.15,0.8999999999999773,False
21554,2700,356.1881812545621,341.5342035319761,343.1898299405867,365.66996993907804,CANBK,0.024496613157650553,528.0,0.06292128690654267,0.00484761523586493,0.1031795437106733,0.035359835709440866,378.6,2.5500000000000114,True
4260,975,776.0507498014882,769.414006653901,769.9657975377754,782.6062626959488,CANFINHOME,0.0035211267605633804,15.0,-0.01436858324580007,0.0007171573159606561,-0.00657925008354271,-0.022624739335657316,764.9,4.100000000000023,False
6837,1900,287.54533555496005,283.0213134012367,283.2558465306417,286.5445535593067,CHAMBLFERT,0.002340207693432792,16.0,-0.025197193830241067,0.000828676563565066,-0.010435253382570253,-0.021792609497336753,280.3,0.4000000000000341,False
10426,1250,1167.9099886994545,1128.0651265126514,1134.4707272199091,1189.0053738676493,CHOLAFIN,0.006330328026088625,66.0,0.04160424328132829,0.005678396181841235,0.07230620483360439,0.023124055396751483,1216.5,0.900000000000091,False
15895,650,1247.403958251416,1247.7772030287827,1246.8630029804033,1236.4756265044227,CIPLA,0.0033343818810946837,53.0,-0.047461736721123464,-0.0007326628873810919,-0.047048475125318345,-0.039042926095438094,1188.2,-1.4500000000000455,False
19168,4200,266.8511657909329,258.29560740200367,258.9714995060545,279.72992181947404,COALINDIA,0.002347662771285476,45.0,0.05508251824758022,0.002616738669500069,0.08718527149516563,0.006506555211138872,281.55,-0.05000000000001137,False
9737,150,5316.866711170449,5337.966220312569,5341.862247934671,5495.0904144663145,COFORGE,0.002567525932011913,25.0,0.0009654725439639587,0.0007298711646538301,-0.0037182254076938647,-0.03149910218231144,5322,2.75,False
7034,350,1987.6221081479625,1980.6354966498754,1977.8977628584948,1945.8459776696247,COLPAL,0.0021324992891669035,15.0,0.004215032534450858,-0.001382250189906884,0.009152261295519878,0.025774918932916,1996,6.4500000000000455,False
7266,1000,719.8568180643829,700.4977180705409,701.9800084979818,716.5629749021414,CONCOR,0.0019267822736030828,14.0,0.02798220622509343,0.0021160531850462957,0.054161074449070354,0.03270755804967364,740,0.8500000000000227,False
2183,700,1116.4079536542793,1114.2332727379348,1114.9518463574036,1131.0329958755158,COROMANDEL,0.0018323408153916628,4.0,-0.028849627547756725,0.0006449041121371875,-0.02758132242022038,-0.0414072763980356,1084.2,2.5499999999999545,False
6515,1800,311.97393519564287,308.03585091632004,307.7700805438558,304.6503510216889,CROMPTON,0.0012279355333844973,8.0,-0.0345347286429118,-0.000862790391682228,-0.021347365969576725,-0.011325609867566713,301.2,0.39999999999997726,False
7580,5000,129.25434360853632,128.9366497644694,129.09760515194205,132.78707015130672,CUB,0.00237467018469657,18.0,0.014279260100174964,0.0012483292203316443,0.015510704832217592,-0.012705078509408812,131.1,0.5,False
9973,600,1709.8497980668876,1723.3536817116028,1723.3819514502793,1724.473803071364,CUMMINSIND,0.005414619472575955,54.0,0.012106444645907178,1.6403909990445155e-05,0.004159291875888869,0.003523507818914926,1730.55,-1.650000000000091,False
13775,1250,555.7199081163859,559.6299312960488,560.0159976158546,568.9631123919308,DABUR,0.0005081669691470055,7.0,0.008241727202356811,0.0006898600275217323,0.0005071326272006304,-0.015226140681618214,560.3,0.2999999999999545,False
2623,500,2307.4343180389687,2220.134745513386,2231.7796703296704,2396.0165975103737,DALBHARAT,0.002668699961875715,7.0,-0.02298410733703623,0.00524514326881165,0.010135556825369032,-0.059105015239678635,2254.4,0.7000000000002728,False
7701,300,2193.492968760533,2214.4147457069244,2216.2391958688863,2282.512883941455,DEEPAKNTR,0.003246331645240878,25.0,-0.013719200010719676,0.0008238972240855196,-0.023841828971971773,-0.052184977696936495,2163.4,-0.15000000000009095,False
4610,2800,186.2709018449362,184.9497092767802,184.93898877962957,181.51053864168617,DELTACORP,0.0015184381778741865,7.0,-0.06023969247906028,-5.796439038779875e-05,-0.05347162783188526,-0.03559318753628784,175.05,0.30000000000001137,False
11405,200,3734.441085857118,3696.219799316105,3703.153157108984,3811.711527208894,DIVISLAB,0.0022797018851380972,26.0,-0.006009222087370963,0.0018757969410157986,0.0023890027000456585,-0.026159253263823793,3712,-1.400000000000091,False
6072,200,5082.596031312579,5044.5047102483595,5046.233618973427,5102.670355270821,DIXON,0.006422924901185771,39.0,-0.0383752771439929,0.00034273111521830504,-0.03144595176426024,-0.042158387725088266,4887.55,9.550000000000182,False
19497,1650,521.3467972970018,513.3970968732184,514.8471845771305,538.0889498053893,DLF,0.002513207160075909,49.0,0.0032669284856618875,0.0028244953326454275,0.01593252457932117,-0.027948817404313042,523.05,1.6499999999999773,False
21528,125,5731.8302488303725,5729.771236700929,5730.526900347695,5746.566903331513,DRREDDY,0.002833519137866964,61.0,-0.019144015797181627,0.00013188373768325973,-0.01892093034954884,-0.021659349908439034,5622.1,-1.5499999999992724,False
